frames,P09:episode_rewards,fps,policy_entropy,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,value_loss,episode_length,advantage_norm,explained_variance,policy_loss
3832000,3.0,496,1.386139807701111,1.18,479,0.0,0.021412315631644918,0.00021095854599252563,176.56,0.12867916774004698,0.49520509243011473,0.0001441727908240864
3840000,3.0,496,1.3860328304767608,1.17,480,0.0,0.020113045056604103,0.00024883080059566963,175.99,0.12359999038279057,-0.6197801548242569,-0.00012299054303866797
3848000,4.0,496,1.3859435963630675,1.45,481,0.0,0.015995691008927667,0.0002897909959449407,185.14,0.11916008443571627,-0.8704401230812073,0.00016579265984205448
3856000,4.0,496,1.385680879354477,1.51,482,0.0,0.02202433906775684,0.00034059530218996767,185.94,0.14413145693950355,-0.6667093449831009,-0.00011758315242332173
3864000,3.0,496,1.385741013288498,1.14,483,0.0,0.015767784437818996,0.00011229363121174175,171.46,0.10017446648329496,-0.8442124754190445,0.00010191537794526084
3872000,3.0,496,1.385393658876419,1.19,484,0.0,0.017766711384207896,0.00015779007902096964,174.41,0.10788552437908948,-0.8115670055150985,-7.597153009555768e-05
3880000,3.0,496,1.3860805487632752,1.29,485,0.0,0.021586598220937555,0.0002347117706545987,178.25,0.12662717582657934,-0.3432630616426468,-1.1253364937147126e-06
3888000,4.0,496,1.3859183049201966,1.4,486,0.0,0.0160699420261831,0.00015005039813672738,181.37,0.10551735840737819,-0.045065636038780214,0.0001488934345798043
3896000,4.0,496,1.386021807193756,1.67,487,0.0,0.02379729242178803,0.00019291877504883814,195.94,0.1293999611120671,0.20988789439201355,2.022481152380351e-05
3904000,4.0,496,1.3858298397064208,1.5,488,0.0,0.01700348420856779,0.00017288879248781086,188.64,0.10299793691374362,-1.0738771736621857,-1.6007992089726032e-05
3912000,3.0,496,1.386009728908539,1.33,489,0.0,0.019065221298144207,0.0001432747488001951,179.34,0.11368335071951151,-1.9876483047008515,-0.00015137246475205757
3920000,4.0,496,1.3860905218124389,1.51,490,0.0,0.023319024509816048,0.00038719425203680657,184.5,0.14970133589580656,-0.15521003246307374,-4.8584134819975585e-05
3928000,3.1000000000000085,496,1.3861054968833924,1.53,491,0.0,0.018363710683879656,0.0001756770731344659,186.13,0.12440762624144554,-2.6348138636350633,0.00017110387067077683
3936000,3.0,496,1.3858192193508148,1.57,492,0.0,0.02409417705144893,0.00024742705192920767,189.57,0.14176442516967655,-0.1863062334060669,-7.073006428072404e-05
3944000,3.0,496,1.3859059965610505,1.49,493,0.0,0.023579848739666467,0.00040203834805993213,185.96,0.15802181894890965,-157.89129389703274,-0.00013688673032447696
3952000,3.0,496,1.3860688269138337,1.12,494,0.0,0.023691944980915605,0.00041845658116130836,172.45,0.13414043169468642,-1.1674386364221574,-0.0001555402324447641
3960000,3.0,496,1.3857912814617157,1.23,495,0.0,0.021105681700195736,0.0005905209829609248,175.2,0.17223448416218162,0.21039822399616243,0.0002016486824140884
3968000,4.0,496,1.3861142909526825,1.69,496,0.0,0.01587538919705201,0.00012847731972556175,191.92,0.10608775954693556,-0.6981116646528244,-2.7578501249081456e-05
3976000,4.1000000000000085,496,1.3860236489772797,1.81,497,0.0,0.0201123709126275,0.00018046881831651262,195.82,0.12185178871266544,0.15965952455997467,1.7135128218797034e-05
3984000,3.1000000000000085,496,1.3860792565345763,1.54,498,0.0,0.019088026007507218,0.00015609712429863975,187.48,0.11238039707764984,0.1102912437915802,9.229645991581492e-05
3992000,3.0,496,1.3860862612724305,1.51,499,0.0,0.02488481506904482,0.00033570822709179995,186.49,0.14248452926054597,-0.05355886161327362,5.958254838333232e-05
4000000,3.0,497,1.3858452820777893,1.42,500,0.0,0.014460014236642038,0.00016146876224524932,182.5,0.10368499988690019,-1.4253436535596848,-0.00013532869641494472
4008000,3.0,497,1.3859780681133271,1.35,501,0.0,0.017216732754935272,0.0001250202314326998,180.57,0.10332014403305947,-0.07350030601024628,6.693441115203313e-05
4016000,3.0,497,1.3861049461364745,1.24,502,0.0,0.0175135752040522,9.982779467236469e-05,177.25,0.09887008269317449,-0.14071603417396544,-8.628863897683914e-05
4024000,3.0,497,1.385847371816635,1.33,503,0.0,0.02202508592289677,0.00019973348582425388,182.19,0.1298659618012607,-3.16310398042202,0.00021782196694402955
4032000,3.0,497,1.385961673259735,1.35,504,0.0,0.01688883628703823,0.00024507728847424917,181.85,0.11314030933193862,-0.44696050822734834,-3.226561243309334e-05
4040000,3.1000000000000085,497,1.3858341217041015,1.37,505,0.0,0.0182734500949301,0.00016229108591915065,182.72,0.1080428166501224,0.18900867640972138,-4.7365311475005e-05
4048000,3.0,497,1.3858646667003631,1.32,506,0.0,0.013625770783386544,7.059986262930807e-05,181.17,0.07637471375986933,-2.2260974085330965,1.9698667747434227e-05
4056000,3.0,497,1.3859914648532867,1.12,507,0.0,0.020488595174381233,0.0001922364749600547,172.25,0.11660426648333669,0.05371731162071228,-0.0002861535513875424
4064000,3.0,497,1.3858902394771575,1.21,508,0.0,0.021864399861719556,0.000336664207220565,174.1,0.138022889662534,-0.4191960722208023,0.00012479935478040716
4072000,3.0,497,1.3861524271965027,1.32,509,0.0,0.014750352524262867,0.00015332503690160593,177.09,0.096709040729329,0.032511325478553774,-0.00013086301034491045
4080000,4.0,497,1.3860011970996857,1.35,510,0.0,0.02128870557034597,0.00032510813183080246,180.41,0.1423074471950531,-29.361150026917457,0.00016110398310956953
4088000,4.0,497,1.3861357474327087,1.36,511,0.0,0.014288970794686112,0.00018647640084509476,180.75,0.10252449991181493,0.10135671973228455,0.00014093211248109583
4096000,3.0,497,1.3859382617473601,1.31,512,0.0,0.022544929468214788,0.00014952487558048233,180.37,0.11876015719026327,-0.015085779428482056,-2.8188862997922116e-05
4104000,3.0,497,1.3860161900520325,1.35,513,0.0,0.021383960777237223,0.00020730470877310835,182.94,0.12301070347428322,0.15869401037693023,2.528135235479567e-05
4112000,3.0,497,1.3857401406764984,1.39,514,0.0,0.01790243580131885,0.0002480105795655163,182.61,0.12034631179645658,-0.15815166056156157,4.427303489137557e-05
4120000,3.0,497,1.3860752487182617,1.36,515,0.0,0.020753370005957197,0.0002260419531853586,180.91,0.12660392066463827,-11.939050942659378,-0.000152749899571063
4128000,4.0,497,1.3860027527809142,1.65,516,0.0,0.020758123533273744,0.00023495614013882004,191.21,0.13885661059990526,0.3121800643205643,-7.75080672246986e-05
4136000,4.0,497,1.3856808423995972,1.75,517,0.0,0.03146302744016292,0.000639845276248252,194.73,0.195711125433445,0.018335989713668822,-9.621362023608526e-06
4144000,4.0,497,1.3859929299354554,1.52,518,0.0,0.0125853761501326,0.00011616233080189886,186.35,0.09493150788359345,-0.3502430248260498,2.8946163911314216e-05
4152000,3.0,497,1.385993593931198,1.15,519,0.0,0.01669768196693051,9.165010929791606e-05,174.72,0.0938903769198805,-5.656382751464844,5.020672040700447e-05
4160000,3.0,497,1.3860013389587402,1.11,520,0.0,0.019002493168781817,0.00015113103432213393,172.08,0.11128074772655965,0.22349433541297914,2.323610788153019e-05
4168000,3.0,497,1.386112004518509,1.19,521,0.0,0.01778323842206465,0.00033395634483213144,174.44,0.11853307993151248,-1.1509750270843506,7.872229507484008e-06
4176000,3.0,497,1.3860995399951934,1.22,522,0.0,0.016963234211104093,0.00020587400277918277,175.27,0.12036368811503052,-0.5584766674041748,-4.833608350963914e-05
4184000,4.0,497,1.3855728924274444,1.18,523,0.0,0.020772932936074785,0.00025317443125572937,173.62,0.10403114542365074,-1.0579714715480804,-2.440652511722874e-05
4192000,3.0,497,1.3858043158054352,1.15,524,0.0,0.011996247394622501,9.252207156521309e-05,173.83,0.09212491622194648,-1.3597330117225648,-7.879203682023217e-05
4200000,3.0,497,1.386005036830902,1.24,525,0.0,0.025193073038831764,0.0005529436744927807,175.23,0.1771012911014259,-0.491903560757637,-0.00011391396110411733
4208000,4.0,497,1.385901026725769,1.41,526,0.0,0.03224135117212909,0.0006101171734746913,180.05,0.18910911357030272,-0.32439324736595154,7.148614429752342e-05
4216000,4.0,497,1.3854437601566314,1.5,527,0.0,0.018446093207879294,0.00028779211968981143,185.93,0.13468320041894913,-0.9035192096233368,4.7507931994914543e-05
4224000,4.0,497,1.3857798397541046,1.61,528,0.0,0.01713273035968022,0.00028444795722577966,191.27,0.11778258197009564,-1.5679916095733644,-1.3316573690644873e-05
4232000,3.1000000000000085,497,1.3858488059043885,1.42,529,0.0,0.016463819846139892,0.0002287386867845953,183.16,0.11059395768679678,-0.85465278506279,0.00012052105208567809
4240000,3.0,497,1.3860811054706574,1.3,530,0.0,0.015866100173129494,0.00010447689540910688,177.61,0.09285342245362699,-0.38159976780414584,-5.466278256790247e-05
4248000,3.0,497,1.3859287595748901,1.19,531,0.0,0.021762686382794168,0.0003530313761234538,174.47,0.14036515755578877,-7.416094340085984,-2.982431869895663e-05
4256000,4.0,497,1.3859739410877228,1.48,532,0.0,0.01820011140684718,0.0003874720289138622,186.95,0.13956562246195972,-1.9428305149078369,-9.551316034048795e-06
4264000,3.1000000000000085,497,1.3861349213123322,1.34,533,0.0,0.017234606653469032,0.00015863563671132398,181.43,0.10669976028613747,-0.835605183839798,0.00013985338213387877
4272000,3.1000000000000085,497,1.3860364496707915,1.25,534,0.0,0.02127495091450947,0.00034739693006940797,178.66,0.1406728142220527,-1.0137242358922958,-0.00013639644475006208
4280000,3.1000000000000085,497,1.3860812854766846,1.39,535,0.0,0.021849647449460205,0.00026570865067924385,182.47,0.13984354889020323,-2.8238582599163053,8.390717389374913e-05
4288000,3.0,497,1.3861625754833222,1.3,536,0.0,0.023894668262996084,0.0004768080613246184,178.62,0.1580095973238349,-0.2767989444732666,-0.00016245474795141491
4296000,3.0,497,1.385922850370407,1.56,537,0.0,0.025812412470196097,0.0005741419534808757,187.01,0.19484764762222767,-0.756019641160965,-8.600430483056698e-06
4304000,3.0,497,1.385919144153595,1.48,538,0.0,0.013155567235121656,0.00013103923698849938,185.42,0.08579558258876205,-0.9674177461862564,3.736985701834783e-05
4312000,3.0,497,1.386152334213257,1.14,539,0.0,0.023001729087778727,0.00021433605195966265,172.94,0.13829505032859743,-1.0944272309541703,0.00010933166224276647
4320000,4.0,497,1.3851366710662842,1.52,540,0.0,0.024261255441275567,0.00043614194016527107,185.38,0.1634918373823166,-0.7493805825710297,-0.00025370065555762266
4328000,4.1000000000000085,497,1.3858287453651428,1.73,541,0.0,0.030907651269544548,0.0006790754513360753,194.88,0.19261885118670763,-1.2224032419919968,-3.162276479997672e-06
4336000,4.0,497,1.3859716320037843,1.46,542,0.0,0.01502435712837215,0.00016427331898626106,186.54,0.11477016663178802,-2.6796606689691544,6.75864768345491e-05
4344000,4.0,497,1.3861581647396088,1.44,543,0.0,0.018877450258767615,0.00016675632350825252,184.93,0.11126325204968453,0.6165849602222443,0.00014926728115824517
4352000,4.0,497,1.386039252281189,1.7,544,0.0,0.02657990791408905,0.0006245561986793291,193.93,0.17588390646502375,-115.61778109192848,-8.915572322621302e-05
4360000,3.1000000000000085,497,1.3860343098640442,1.46,545,0.0,0.014922562171090422,0.0001234732971943231,185.37,0.1051137201488018,-3.065443011522293,-9.379544537296169e-05
4368000,4.0,497,1.3855375695228576,1.27,546,0.0,0.022953688610465074,0.00040116916614465483,178.29,0.14506963508203627,-1.024795926809311,1.2941697605128866e-05
4376000,3.0,497,1.3858826792240142,1.23,547,0.0,0.017301613195605546,0.00015236792002383483,175.89,0.1066684381198138,-0.8115248948335647,4.799138332600705e-05
4384000,3.0,497,1.3860949194431305,1.25,548,0.0,0.01978983499052175,0.0002712757177579306,177.11,0.1309987026080489,-1.4091810202598571,-1.3969542924314738e-05
4392000,4.0,497,1.3858620345592498,1.55,549,0.0,0.019398740247368897,0.000521809873082475,186.7,0.14524526650086045,-0.841984543800354,-7.844902816941612e-05
4400000,4.0,497,1.3859263598918914,1.48,550,0.0,0.019495367136532025,0.00020758294772235786,183.66,0.11312192426994443,-0.5059505915641784,0.00022518500034493627
4408000,4.0,497,1.3858876276016234,1.31,551,0.0,0.016250506019463814,0.00028727159091658907,179.51,0.11686723844148218,-0.26494877576828,-3.5110408025502695e-05
4416000,4.0,497,1.3860922014713288,1.47,552,0.0,0.018212097399513363,0.00024593623657324313,187.86,0.12414367044344544,-2.636520075201988,-8.749059634283185e-07
4424000,4.0,497,1.386119327545166,1.47,553,0.0,0.028809930604483933,0.0006185646797223399,187.54,0.19830866190604865,-128.67672458171845,0.00013361556026211474
4432000,4.0,497,1.3861311721801757,1.63,554,0.0,0.023226914044210973,0.0005647808103958595,190.87,0.16602344289422036,-0.8832297396659851,-0.0001722448556756717
4440000,3.0,497,1.3861378049850464,1.54,555,0.0,0.02282238311350279,0.000449271397518487,185.77,0.14653861537575721,-0.07197242140769959,7.010946177615551e-05
4448000,4.0,497,1.3861487877368928,1.47,556,0.0,0.017305871898856233,0.00020817838221091735,184.91,0.11992071541026235,-1.526573742032051,4.971397818280821e-05
4456000,3.0,497,1.3861705708503722,1.34,557,0.0,0.01698334317965628,0.00024788473813373455,181.24,0.11252415580675006,-0.7174773645401001,1.5974123743944801e-06
4464000,4.0,497,1.3860861718654633,1.56,558,0.0,0.02731352127075724,0.0005596331601179827,189.38,0.17777251080609857,-0.6174945789575577,0.00019139183833431162
4472000,4.0,497,1.3854637610912324,1.56,559,0.0,0.01735358742929186,0.00027851546140936987,188.89,0.1336510940734297,-3.421777190566063,0.00010915618957369589
4480000,4.0,497,1.3856663596630097,1.51,560,0.0,0.03003274966152537,0.0005680802898245929,187.25,0.20099561903625726,-0.40118410348892214,-0.00011065619575674646
4488000,4.0,497,1.3857887756824494,1.71,561,0.0,0.02811558180798739,0.0008117761363598675,193.14,0.2032884930819273,-1.155350900888443,7.867969252401963e-06
4496000,4.0,497,1.3860564088821412,1.61,562,0.0,0.01041845439789788,0.00011034385949074021,188.89,0.07493727723136544,-0.5810207867622376,-2.6464015254532568e-05
4504000,3.0,497,1.3860505950450897,1.23,563,0.0,0.01750390361635091,0.00016343480791874754,175.65,0.10518910172395408,0.29770976841449737,0.00010814174778715824
4512000,3.0,497,1.3860025656223298,1.08,564,0.0,0.013987475104136091,0.00011253282997301994,169.87,0.07757022459059953,-0.5270563447475434,-8.094100136077031e-05
4520000,3.0,497,1.3859189558029175,1.08,565,0.0,0.018464741282401873,0.00011489758553125285,170.62,0.10661003578454256,-1.0831119126081468,-1.205653064971557e-05
4528000,3.0,497,1.3853004169464112,1.31,566,0.0,0.02637190591706619,0.0004962021604035271,177.82,0.17049342488870026,-3.7225583750009537,-0.00016774172534496755
4536000,3.0,497,1.3854512798786163,1.3,567,0.0,0.02058674625317745,0.00036256167334613564,177.69,0.1349201889336109,0.10069347381591796,0.00010665611232525407
4544000,3.0,497,1.385791301727295,1.23,568,0.0,0.015103278923760989,0.00027021540992620884,176.16,0.11202049703337252,-0.2299253785610199,2.4447699834126978e-05
4552000,3.1000000000000085,497,1.3858813083171844,1.35,569,0.0,0.02373586890578456,0.00036530389544623174,179.39,0.15291383696720004,-0.7946286749839783,0.00017253561862162314
4560000,3.1000000000000085,497,1.3860449182987213,1.32,570,0.0,0.015179780499518371,9.239712974476788e-05,179.32,0.09651805901899933,-1.3832912015914918,-0.00011761394256609492
4568000,3.0,497,1.386003839969635,1.01,571,0.0,0.016239642931445926,0.00015175376797515127,167.98,0.09107301189564168,-0.40176986515522,9.689670119769289e-05
4576000,2.0,497,1.385717931985855,1.08,572,0.0,0.021349395106999382,0.0002289448496890145,171.36,0.13736518474295736,-0.47850945353507995,0.00011333629030559678
4584000,4.0,497,1.385837676525116,1.4,573,0.0,0.025572351233362642,0.00044673307574839784,184.17,0.1584771248139441,-0.38471909642219543,-0.00021873531158234983
4592000,4.0,497,1.3859421467781068,1.36,574,0.0,0.01631362895954886,0.00021910465834366734,182.32,0.11820653456263244,-1.0222076070308685,-0.00010151871315429161
4600000,3.1000000000000085,497,1.3857991886138916,1.44,575,0.0,0.025004900238137,0.0004929279067755487,184.83,0.16637787306681276,-0.9301425755023957,-9.85733296329272e-05
4608000,4.0,497,1.3854677939414979,1.46,576,0.0,0.024389216457160925,0.00044190474980268843,185.58,0.15781915112398565,-0.7988676637411117,-4.203560189580457e-05
4616000,3.1000000000000085,497,1.3858003962039946,1.3,577,0.0,0.01411965313987286,0.00012080723621011203,179.81,0.10252875988371671,-0.7277733242511749,6.91645685947151e-05
4624000,4.0,497,1.3858556067943573,1.5,578,0.0,0.022250169243952986,0.0003472345898791218,187.93,0.14680702879093588,0.054838481545448306,8.345609712705482e-05
4632000,3.1000000000000085,497,1.3860538041591643,1.47,579,0.0,0.020280469244835668,0.0002807921574571992,184.54,0.14023826835677028,-1.4367342561483383,9.653106524638134e-05
4640000,4.0,497,1.3860876202583312,1.51,580,0.0,0.022489227534111724,0.0004224178995298189,186.77,0.14823345813900232,-0.7090754806995392,3.9607476719538684e-05
4648000,3.1000000000000085,497,1.386125055551529,1.39,581,0.0,0.014306426152071405,8.457946595854083e-05,182.38,0.09252174235880375,0.20904111981391907,4.0297298655787015e-05
4656000,4.0,497,1.3861413538455962,1.58,582,0.0,0.019532432873708448,0.0002084400063654357,189.03,0.11410888444632292,-0.3028027319908142,2.2501170110444946e-05
4664000,4.0,498,1.385705600976944,1.5,583,0.0,0.017710911949978748,0.00028955765064665685,187.29,0.11767336714081467,-0.742656289935112,-0.0001338409452000633
4672000,4.0,498,1.3853974723815918,1.35,584,0.0,0.028790611855858864,0.000446270084711955,181.19,0.17567578631453215,0.0994591349363327,-0.00012374625435768394
4680000,3.1000000000000085,498,1.385989156961441,1.14,585,0.0,0.02139093917815235,0.0005631160462701246,173.64,0.16123306977562607,-1.7168774712085724,0.00031277982008759864
4688000,3.0,498,1.3858947408199311,1.03,586,0.0,0.009259602088948589,5.612822668865647e-05,169.19,0.0683582190796733,-2.2605192345380782,-5.8889924694085494e-05
4696000,3.0,498,1.3860655176639556,1.06,587,0.0,0.019321445496280856,0.00017541916713184947,171.36,0.11603591143153608,0.28696022629737855,-9.508371760603041e-05
