frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
7008000,-0.9179995894432068,8.64069056544281e-05,7.389190955677805e-06,0.0728068622900173,182.87,502,0.0,1.41,0.00836781970667031,1.3861825585365295,4.0,876
7016000,-0.27451342582702637,4.0974916857976494e-05,-5.126633186591789e-05,0.06015641946345568,167.97,502,0.0,1.0,0.008384724101312684,1.3862202954292298,3.0,877
7024000,-1.5129906666278838,0.00032466507391745833,-9.137374196143356e-05,0.13622936211526393,173.93,502,0.0,1.17,0.017337699180745444,1.386025766134262,3.0,878
7032000,-118.0158143568039,0.00022853332417952288,-2.017355971474899e-05,0.10201318596489728,180.95,503,0.0,1.36,0.013675585987089891,1.3851585042476655,3.0,879
7040000,-0.22097474753856658,4.949809651691339e-05,1.0484044555596483e-05,0.06940620607230813,176.91,503,0.0,1.23,0.00900955379379406,1.385844086408615,3.0,880
7048000,-0.4789375960826874,0.0002109151633220563,0.00016692672307726752,0.10170634359121322,179.94,503,0.0,1.3,0.012688955621069233,1.3860252332687377,3.1000000000000085,881
7056000,-0.08126768469810486,0.00020533738528456525,-0.00024374695884034735,0.12035201019607485,179.93,503,0.0,1.33,0.014772947908265768,1.3859689950942993,4.0,882
7064000,-2.9691303932666777,0.000221712849955793,0.00025798587708777634,0.11943042945116758,177.22,504,0.0,1.27,0.015609889296347337,1.38611030459404,3.1000000000000085,883
7072000,-0.665700859427452,4.104615560038383e-05,-5.0193961142213085e-05,0.06207956738770008,174.07,504,0.0,1.16,0.007987622966352213,1.386158777475357,3.0,884
7080000,0.013172646760940552,8.039696610325109e-05,2.3532065315521323e-05,0.07808838467579335,183.1,504,0.0,1.37,0.011679072874746111,1.3860591316223145,3.0,885
7088000,0.24967925369739533,6.859497402615489e-05,4.882941814230435e-05,0.07867063385434449,185.5,505,0.0,1.46,0.010992666431897448,1.3860460817813873,3.0,886
7096000,-1.273048649430275,9.947434585399151e-05,3.25562224497844e-05,0.08827326864935457,185.34,505,0.0,1.44,0.011857320852856977,1.3861464285850524,3.0,887
7104000,-0.11830819487571716,0.00034966117908794556,-1.9070818407271872e-05,0.13059514075517653,181.42,505,0.0,1.34,0.018537874233970904,1.385889813899994,3.0,888
7112000,0.5622122961282731,0.0003225785785298285,0.00027744183918912316,0.13997779926285148,188.34,506,0.0,1.57,0.017459803841913025,1.3852856624126435,4.0,889
7120000,-2.064032142162323,0.0002591458864318952,-0.0004940357954365027,0.11486828526947647,188.38,506,0.0,1.6,0.013991390050764494,1.3853503274917602,4.0,890
7128000,-0.9182068079710006,0.00047515640939764124,7.296940456853918e-05,0.17699987528845668,193.4,506,0.0,1.76,0.022639217694378787,1.3851508975028992,4.0,891
7136000,-1.883638592362404,0.0003148315166725979,0.00024254756926893605,0.10922676840331405,189.72,507,0.0,1.64,0.012942722700575142,1.3857619059085846,4.0,892
7144000,-0.5922908926010132,0.0003549063501083083,0.00019936628552386538,0.12137096591759473,179.99,507,0.0,1.33,0.01567435006069265,1.3859256660938264,3.1000000000000085,893
7152000,-1.0133410722017289,0.00019650586917748568,0.00024140310375514673,0.10695005637127906,177.42,507,0.0,1.27,0.01349864138988826,1.3860081386566163,3.0,894
7160000,-1.0788051033020019,0.00015449953024187834,-0.0002041353970162163,0.10450061521492898,180.88,508,0.0,1.34,0.012875351799315808,1.3859793174266815,3.0,895
7168000,0.08974608838558197,0.00032122786577701843,-2.2003976519044954e-05,0.12532321591861545,185.67,508,0.0,1.51,0.01585320953633665,1.3858684515953064,4.0,896
7176000,0.11519760012626648,8.718629993069271e-05,-4.7092117347347086e-05,0.08031877778470516,182.4,508,0.0,1.44,0.010829919708714657,1.386117823123932,3.1000000000000085,897
7184000,-1.570912099480629,0.00012903417822172968,-1.3265182669783826e-05,0.07762759518809617,175.02,508,0.0,1.18,0.010193025020403788,1.3860511088371277,3.0,898
7192000,-0.9549745833873748,0.00011216884041857611,-5.1817058738379275e-05,0.09104601240716875,170.7,509,0.0,1.1,0.012396300497695707,1.3861476838588715,2.0,899
7200000,-27.826516179442407,0.0004160953819518909,4.773282365931664e-05,0.15185539178550245,182.19,509,0.0,1.43,0.01905782453649666,1.3856950545310973,3.1000000000000085,900
7208000,-0.7166178423166275,0.0001460983494996526,0.00015933816855977058,0.10444052387028932,199.35,509,0.0,1.83,0.014019989298821088,1.3860830438137055,4.0,901
7216000,-3.241111336350441,0.0001787792628817897,-0.00010634916579874699,0.10173489867243916,197.01,510,0.0,1.68,0.012134755110007032,1.3859601390361787,4.0,902
7224000,0.43406934022903443,0.0002219991350023065,0.00017732511299300312,0.09868837707675994,182.07,510,0.0,1.34,0.01150260122107984,1.3860077440738678,3.1000000000000085,903
7232000,-2.147932416200638,0.0001593449357879706,-2.0704167764051817e-05,0.09380996422842144,176.94,510,0.0,1.26,0.011597773219457824,1.3859765708446503,3.0,904
7240000,-1.5308385676145553,0.00018318074592457378,0.00023860168952523963,0.09006993871182203,173.64,511,0.0,1.2,0.011028199788128062,1.3858871579170227,3.0,905
7248000,-2.780068796277046,0.00035970902547660444,-0.0003839006820726354,0.1257032190170139,166.36,511,0.0,1.01,0.014427591905830766,1.3857677531242372,3.0,906
7256000,-1.3850553518533706,0.00026515556947174444,2.706807548747747e-05,0.10927635652944445,175.64,511,0.0,1.32,0.011636053762433051,1.3859891653060914,3.0,907
7264000,-0.4710147571563721,9.508423170473179e-05,0.00020643730482333922,0.09244733665138483,177.54,511,0.0,1.36,0.012987466136740754,1.3860784542560578,3.0,908
7272000,-0.23293013572692872,0.00010752535477706715,-0.00015752810000776662,0.0935002352669835,175.27,512,0.0,1.2,0.011783087415179113,1.3860017240047455,3.0,909
7280000,0.04809892475605011,0.00026390820495066693,3.5662346890603656e-05,0.12473977870307863,190.99,512,0.0,1.58,0.01544306089214174,1.385611228942871,4.0,910
7288000,-0.7947564041614532,0.0001339609114080531,-5.278464714137954e-06,0.08149869781918824,190.0,512,0.0,1.57,0.010112431278664975,1.385693131685257,4.0,911
7296000,0.26319762110710143,0.00013255874019137083,7.046186405204935e-05,0.08942388338036836,183.42,513,0.0,1.43,0.01133151355870688,1.3857661402225494,3.1000000000000085,912
7304000,-1.1685349637269973,0.00013213229292261986,0.00011532909884408582,0.07836743880063296,179.1,513,0.0,1.29,0.009041491412281933,1.3856926941871643,3.0,913
7312000,-15.180708258152007,0.0005697213399275824,-0.00013967697910857168,0.17991154111921787,177.09,513,0.0,1.24,0.024423582162155632,1.3857443475723266,3.0,914
7320000,-0.8585643577575683,0.0001741450680822254,-0.00017457924259360879,0.11317074231803417,185.42,513,0.0,1.43,0.013239495583442085,1.385883524417877,3.0,915
7328000,-2.61940025806427,7.3586559526575e-05,3.5556532093323764e-05,0.07258617645129561,182.47,514,0.0,1.32,0.008904418919433204,1.3860495507717132,3.0,916
7336000,0.47772425651550293,0.00010894271410734291,-0.00010224868670320575,0.0843615008611232,182.46,514,0.0,1.34,0.011177463702499365,1.3861440873146058,3.1000000000000085,917
7344000,-0.09839558482170105,0.0003506482688931101,-0.00032027578963607085,0.13733041652478278,182.12,514,0.0,1.4,0.017444940020774312,1.385863596200943,3.1000000000000085,918
7352000,-0.6043763798475266,5.7463419942109795e-05,0.00020237220816852642,0.07025166778825223,187.33,514,0.0,1.54,0.008800491997677597,1.3860016202926635,4.0,919
7360000,-1.6495085233449935,0.0001491712370773257,5.122142903019267e-05,0.09373172160238027,182.48,515,0.0,1.39,0.011412236372201344,1.3861571311950684,3.1000000000000085,920
7368000,-0.564487242102623,0.00023476843929074676,9.686863806564361e-05,0.11974478978663683,183.46,515,0.0,1.41,0.014344430240968906,1.3857707846164704,4.0,921
7376000,-0.7702071297168732,8.91770735108821e-05,-8.840206264721928e-06,0.08034080093726516,191.03,515,0.0,1.57,0.011050179454719129,1.385940957069397,4.0,922
7384000,-2.970576151609421,0.00012089420626978154,-0.000145162193402939,0.07485162153840065,182.62,516,0.0,1.4,0.009007468510447904,1.38578129529953,3.1000000000000085,923
7392000,-0.3258297610282898,0.000259801573004097,-4.750811124495158e-05,0.12215120310895144,173.21,516,0.0,1.18,0.016686425440437098,1.385681244134903,3.0,924
7400000,-1.5566644364595412,0.000301652534039647,0.0002010500870346732,0.1347077717538923,186.31,516,0.0,1.5,0.01625194686802189,1.3856671404838563,4.0,925
7408000,-0.4213710939884186,0.00014959869427059403,-0.000298978234070546,0.09859884195029736,184.94,516,0.0,1.47,0.012649440086314906,1.385853374004364,4.0,926
7416000,-0.5321215611696243,5.573411105501691e-05,8.519410459882693e-05,0.06720021392218768,173.08,517,0.0,1.14,0.008880943993666415,1.3861322247982024,3.0,927
7424000,-0.8579497092962265,8.774730023560551e-05,2.6837584673558013e-05,0.08968765397556126,179.57,517,0.0,1.28,0.012348499954273609,1.3860446751117705,3.0,928
7432000,-1.187911165356636,0.00020103966037709141,-0.00015523095490607374,0.1113088621199131,182.79,517,0.0,1.37,0.014839453183352218,1.3860143291950227,3.0,929
7440000,-3.6080068379640577,0.00016191758059051154,2.5247063031201834e-05,0.09656333039514721,185.93,517,0.0,1.42,0.011536550498603505,1.3860977041721343,4.0,930
7448000,-156.48098359465598,0.0003113530874654202,7.709753757808358e-05,0.1140834186039865,176.87,518,0.0,1.26,0.015759602192376126,1.3861621916294098,3.1000000000000085,931
7456000,-1.8016903436183929,0.0002723295095060507,0.0004157237446270301,0.1173786285892129,172.29,518,0.0,1.21,0.014286100476422727,1.3858274495601655,3.0,932
7464000,-2.0660080313682556,0.0001302340560832249,-0.00010267123629091657,0.08984320203773677,180.7,518,0.0,1.37,0.010975007773629702,1.3857902300357818,3.1000000000000085,933
7472000,-2.416339702606201,0.00018693948574650677,2.3171613472641185e-05,0.10109899507835507,186.95,518,0.0,1.51,0.013863558325362154,1.3858252227306367,3.1000000000000085,934
7480000,-1.397588827610016,0.00020067035948841293,-0.00013921649395342683,0.09704289347864688,182.68,519,0.0,1.36,0.011161300087799843,1.3854622805118562,4.0,935
7488000,-1.1022755354642868,0.00024174155805781083,-4.9540893987796155e-05,0.10479940983466804,177.71,519,0.0,1.24,0.013005508766548594,1.3861000776290893,3.1000000000000085,936
7496000,-1.5292139714956283,0.00021168995578989323,2.775458327960223e-05,0.1033224537409842,175.05,519,0.0,1.21,0.0122355450205307,1.386163684129715,3.0,937
7504000,-0.4186668598651886,0.00027812722340343044,-0.00030230137050239134,0.12561695294454694,183.81,519,0.0,1.41,0.01502347563703672,1.3861260390281678,3.0,938
7512000,-0.023971126079559327,0.00016060138605837439,0.00027179757089470515,0.10173943820409477,184.47,520,0.0,1.41,0.012777147048654503,1.3861512362957,3.0,939
7520000,-0.550617681145668,0.00017189356996823334,7.915644232525665e-05,0.08793286104220897,178.65,520,0.0,1.3,0.010441630353573842,1.386166695356369,3.0,940
7528000,-0.39138168454170225,6.608742706021076e-05,-4.06180252230115e-05,0.0780732654966414,176.25,520,0.0,1.22,0.009738454914881747,1.386203557252884,3.0,941
7536000,-2.6543104076385498,0.000130801652103969,-6.689489797281567e-05,0.08378618416842074,181.14,521,0.0,1.3,0.01091706111290385,1.3861418306827544,3.0,942
7544000,0.5070165920257569,0.00014573302839949065,4.85347194262431e-05,0.0958357303775847,189.77,521,0.0,1.54,0.011412350873709197,1.3861299574375152,4.0,943
7552000,-25.09259763896465,8.909457716185898e-05,4.671087037422694e-05,0.07864166983403266,189.66,521,0.0,1.51,0.01175420875369753,1.3860698318481446,4.0,944
7560000,0.41415641605854037,0.00011444798058676043,6.608051775401691e-05,0.08602400062605739,184.17,521,0.0,1.35,0.01093525638170219,1.386056571006775,3.0,945
7568000,-192.55896407008171,0.00040819138798099176,-5.852175767358858e-05,0.12737502676434814,177.41,522,0.0,1.27,0.017069937721569114,1.3861568593978881,3.0,946
7576000,-1.804833715558052,5.574053828837577e-05,-9.420208511983219e-06,0.06345153415575623,176.05,522,0.0,1.22,0.008292717753066094,1.3861041676998138,3.0,947
7584000,-0.3397727304697037,0.00027310639523307143,8.874490195012185e-05,0.11648553043603897,179.2,522,0.0,1.26,0.014735148711436259,1.385881394147873,3.0,948
7592000,-1.9238598132133484,0.000275458841643399,-0.00019371273545402802,0.11279674433171749,179.68,522,0.0,1.33,0.014240928415619454,1.385847291946411,3.0,949
7600000,-2.7494450503587724,0.0002166437601670168,0.0003045701677183388,0.1167124129831791,184.47,523,0.0,1.44,0.01363073781925275,1.3857243740558625,3.0,950
7608000,-0.22153327345848084,7.370939108596985e-05,-4.210987733131333e-05,0.08002054950688034,191.04,523,0.0,1.55,0.00988925123101629,1.3861591708660126,3.1000000000000085,951
7616000,-0.47675189435482024,0.00012990167390285025,-1.819852682274359e-05,0.08868375965394079,188.8,523,0.0,1.45,0.010999817569779477,1.386054276227951,4.0,952
7624000,-2.011237642765045,0.00021145864758409516,0.00015875333320764185,0.09924401093740016,189.0,523,0.0,1.53,0.011567861697931048,1.385955204963684,4.0,953
7632000,-1.102504233121872,5.829145918852419e-05,-4.004944250482367e-05,0.06503627518657595,180.23,524,0.0,1.33,0.008584042458929408,1.3860502862930297,4.0,954
7640000,-0.056157403588294984,0.00013909439282997483,-0.00013233594618213828,0.09088812004774809,172.07,524,0.0,1.12,0.011587318217574537,1.3860807263851165,3.0,955
7648000,-0.12724876761436463,0.0002294063622943554,-0.0001347126318160008,0.09926719569135457,182.32,524,0.0,1.43,0.013519345027152544,1.3860326516628265,3.1000000000000085,956
7656000,0.1777900552749634,0.00010140097750991118,0.00016400567521486663,0.0960767669789493,190.24,524,0.0,1.57,0.012245523978539681,1.3860930168628693,4.0,957
7664000,-0.7299240064620972,0.00021477556447166535,-9.057763527380303e-05,0.10642850092612206,185.9,524,0.0,1.43,0.012789189495420435,1.3859980225563049,4.0,958
7672000,-1.0266537433862686,0.00018321384497653524,0.00010639607324264944,0.0913122892845422,180.57,525,0.0,1.3,0.012133316212656165,1.3858328676223755,3.0,959
7680000,-5.752655009627342,4.10575479719455e-05,2.4227319145211367e-05,0.06016581720672548,170.76,525,0.0,1.04,0.00759991027412556,1.3861624312400818,3.0,960
7688000,0.22055992543697356,9.400265787803619e-05,-4.0508396050427106e-05,0.06525579047389328,168.08,525,0.0,1.01,0.007871764734451092,1.3861402070522308,3.0,961
7696000,-0.8288606661558151,0.00014373016303181885,-0.0001819485015494138,0.09216890331357717,173.6,525,0.0,1.17,0.012456336534711914,1.3861046075820922,3.0,962
7704000,0.27820667028427126,0.0003778774992451872,2.0057266233379778e-05,0.15450533715076745,187.59,526,0.0,1.53,0.01927048950172328,1.385885716676712,4.0,963
7712000,-0.013072062730789185,0.0002178005585722076,-6.425240047974512e-05,0.10723679789341986,194.37,526,0.0,1.66,0.013086732275171188,1.3858923614025116,4.1000000000000085,964
7720000,-1.1362136429548264,0.0001995864812559489,1.5694899921072648e-05,0.08465682105626911,188.89,526,0.0,1.52,0.01001638244098752,1.3860825037956237,4.0,965
7728000,-0.9011468756198883,5.9597330157430406e-05,4.585210910590831e-05,0.06572569037787616,175.65,526,0.0,1.24,0.008573688849154387,1.3860933768749237,3.0,966
7736000,-1.1856833577156067,0.0002912168132422721,0.0002537868113722652,0.11785445946268737,180.79,527,0.0,1.39,0.014369583422903365,1.3857836353778838,3.0,967
7744000,-0.6772426944971085,0.00031001276779136334,-0.00030192946339184344,0.111070716958493,184.06,527,0.0,1.44,0.013670790534090163,1.3858505022525787,3.0,968
7752000,-0.6866014039516449,0.00019729270176242154,2.110687109961873e-05,0.10919326380826533,182.97,527,0.0,1.39,0.013865517871154372,1.3860834860801696,3.0,969
7760000,-9.362947670817375,8.559066477687339e-05,4.849412054682034e-05,0.07145068063866347,178.36,527,0.0,1.29,0.008539064646721056,1.3861899983882904,3.0,970
7768000,-43.73025026679039,0.00022818745156769182,0.00017088244729507096,0.10733287355862559,172.99,528,0.0,1.15,0.013476189708903092,1.3861527812480927,3.0,971
7776000,-3.8261312103271483,0.0001074257144762214,0.00012388418859700324,0.08830684902146459,177.38,528,0.0,1.25,0.011134190543168294,1.38609113574028,3.0,972
7784000,0.23326272428035735,7.127459298885696e-05,-0.00012544540993530973,0.07872991071082652,178.08,528,0.0,1.27,0.009509209821178012,1.386064680814743,4.0,973
7792000,-1.6854967343807221,0.00013797087186020462,-8.884878479875624e-06,0.0812542175874114,180.2,528,0.0,1.34,0.010216912616325796,1.3861855924129487,3.0,974
7800000,0.09400964438915253,6.613386855519821e-05,7.288481006980873e-05,0.07199783178046346,178.78,529,0.0,1.27,0.008822384192554525,1.3861806774139405,3.0,975
7808000,0.33134761929512024,7.650376084598066e-05,8.484897793096025e-05,0.08183770634233951,181.19,529,0.0,1.3,0.01239786215241815,1.3861030447483063,3.0,976
7816000,-0.36580447494983676,0.0001599391840682074,-0.00011226803029785514,0.09331245402805508,180.17,529,0.0,1.29,0.011510100927022078,1.3861326706409454,3.0,977
7824000,-0.15163727581501008,0.0001785651747795214,-0.00020165374138741754,0.08664864788763225,183.85,529,0.0,1.39,0.011628433306266445,1.386137433052063,3.0,978
7832000,-2.6688623797893523,0.000147712396467341,-4.927693738864036e-05,0.0735711610969156,177.21,530,0.0,1.28,0.008207955146086035,1.3856451749801635,3.0,979
7840000,-1.4345444136857985,0.0001544812661592232,0.00012358335341559724,0.09053953278344125,176.99,530,0.0,1.27,0.010872170123447156,1.3858384323120116,3.1000000000000085,980
7848000,-0.4780367809534073,0.00027510898641082806,8.707517824404931e-05,0.13284665582701563,182.53,530,0.0,1.32,0.01766191259645349,1.3860306239128113,4.0,981
7856000,-2.6936922812461854,0.00041094218049579466,0.0003039946152784978,0.13802238943055273,182.3,530,0.0,1.34,0.016809945999377927,1.3857676196098327,4.0,982
7864000,-0.017535121440887452,0.00020249088981131536,-0.00019264090402430157,0.09433666308410465,182.39,531,0.0,1.36,0.010873728706465835,1.3861009228229522,4.0,983
7872000,-263.77861394286157,0.0003357112852154387,-0.00030843986809486523,0.13372900813817978,180.11,531,0.0,1.35,0.016457799394167555,1.385481323003769,3.1000000000000085,984
