epoch_idx,value_loss,P01:episode_rewards,advantage_norm,frames,episode_length,policy_loss,policy_entropy,fps,grad_norm,P09:episode_rewards,PMM:episode_rewards,explained_variance
163,0.0005026474570809114,0.0,0.18883941063657403,1304000,182.59,-3.516467986628413e-06,1.3858030867576598,477,0.03117571038532151,3.0,1.34,-2.4255482971668245
164,0.0005497528808132301,0.0,0.18616455856710673,1312000,175.54,-0.00026631769604136936,1.38578418135643,477,0.03012496532952531,3.0,1.2,-10.650562138557435
165,0.00018108426152593893,0.0,0.10776424113661051,1320000,179.55,0.0001595146460022079,1.38547900557518,477,0.014846705654746802,3.0,1.31,-1.1655007284879684
166,0.0003254506372627475,0.0,0.16345618912950158,1328000,176.86,0.0002452986449134187,1.3860453367233276,477,0.027572835070924184,3.0,1.24,-7.034988525509834
167,0.0003794878434564453,0.0,0.17259910328313707,1336000,178.57,-0.00019590511421483826,1.3859992218017578,477,0.02750598221887217,3.0,1.26,-2.7629976320266723
168,0.000603373003955312,0.0,0.17875832790508867,1344000,180.79,1.8464666427462363e-05,1.385212025642395,477,0.02838146868684149,4.0,1.31,-2.5229848968982695
169,0.0004043433107563033,0.0,0.17209582775831223,1352000,178.97,-6.290174915193347e-05,1.3851345825195311,477,0.024623341592826677,4.0,1.32,-3.0666624051332474
170,0.0007909293159764274,0.0,0.24131556879729033,1360000,180.58,2.9588707693619654e-05,1.3855258095264436,477,0.0363382337345839,3.0,1.39,-26.17451199054718
171,0.0005277440932013633,0.0,0.19489413967356087,1368000,184.15,0.00012288213409192395,1.3853335511684417,477,0.02908281827461826,3.1000000000000085,1.42,-4.519127097129822
172,0.00030887963128861884,0.0,0.15382542941719293,1376000,185.36,-2.7445263403933494e-05,1.3854075872898102,478,0.024711676494948594,4.0,1.41,-4.61347719848156
173,0.0002659479159683542,0.0,0.14138084288686514,1384000,180.79,8.732735364901601e-05,1.3855960392951965,478,0.022583856036583708,3.1000000000000085,1.31,-16.02196174144745
174,0.0008806613379465489,0.0,0.25440866585820915,1392000,179.64,-8.441516692982986e-05,1.3858327960968018,478,0.038814800337727974,4.0,1.4,-13.279757777452469
175,0.00040401238789854687,0.0,0.1631655130535364,1400000,180.94,-2.0795943310076837e-05,1.3860528087615966,478,0.02766758435163557,4.0,1.44,-3.2346048069000246
176,0.0002844095271052538,0.0,0.15024109629914165,1408000,168.95,1.309145700361114e-05,1.3857789659500122,478,0.019475268782412524,2.0,1.07,-1.6045533978939057
177,0.0005516625527229735,0.0,0.21459448529407382,1416000,178.34,4.047930535307387e-05,1.385722210407257,478,0.03475792120740723,3.0,1.3,-40.83018565297127
178,0.00033637123521430113,0.0,0.1655802115984261,1424000,189.16,-3.1205372251861264e-05,1.3859349513053894,478,0.028313589516854525,4.0,1.54,-0.875174850821495
179,0.00012970900970344702,0.0,0.10812421877868474,1432000,180.95,-5.147208914422663e-05,1.3860928618907928,478,0.01650422375911296,3.0,1.29,-1.1701913410425187
180,0.000627663118439159,0.0,0.18395097352564335,1440000,177.17,-8.529770959285088e-05,1.3855940783023835,478,0.028579927334819136,3.0,1.21,-20.62010163962841
181,0.0005528913677653691,0.0,0.20739103009924292,1448000,178.37,0.00017876498161058406,1.3849861121177673,478,0.03168896028879491,3.0,1.28,-0.6846530032157898
182,0.00016787878055993133,0.0,0.10266086041927337,1456000,178.68,-0.00011689323506288929,1.3860742354393005,478,0.014797901283943555,3.0,1.29,-3.3816024082899094
183,0.00035646608852175633,0.0,0.16538208618760109,1464000,180.82,3.2136689114850014e-05,1.385967779159546,478,0.026155131733978338,3.1000000000000085,1.33,-1.3896769297122955
184,0.000441457830197578,0.0,0.17543761631473898,1472000,183.48,-0.0002136878573219292,1.3854837012290955,478,0.028060531786711657,4.0,1.42,-1.3820609539747237
185,0.0006492617617777796,0.0,0.21002256402745842,1480000,192.14,7.882678015448619e-05,1.385617070198059,478,0.031883395274995605,4.0,1.65,0.1672454982995987
186,0.00033369040516845416,0.0,0.1570542516000569,1488000,191.57,1.548176495361986e-05,1.385851000547409,478,0.024003800882908623,4.0,1.62,-0.18903665721416474
187,0.0008327692722332359,0.0,0.24355518888682126,1496000,193.66,-3.410605320823379e-05,1.3858335602283478,478,0.040960703886267005,4.0,1.64,-0.6629673576354981
188,0.0003914629126688851,0.0,0.15724197674542664,1504000,183.02,1.9275644854133132e-05,1.3860622978210448,478,0.021085021917016337,3.0,1.39,-1.1138011968135835
189,0.00037158128937335276,0.0,0.16661668667569757,1512000,177.44,-1.3984690158395096e-05,1.3860619509220122,478,0.024040761643726104,4.0,1.26,-0.9893675410747528
190,0.0004136695582565153,0.0,0.17552452003583313,1520000,185.61,2.8443838154998956e-05,1.3859235036373139,478,0.02948780016463093,4.0,1.45,0.060395385026931765
191,0.0002800095127872737,0.0,0.15487275557592511,1528000,188.43,-2.4226238892879337e-05,1.385830727815628,479,0.026018205180143517,4.0,1.54,-0.44712425470352174
192,0.00022568228481759434,0.0,0.12825153270736336,1536000,180.68,-3.9244922973011854e-05,1.3860240519046783,479,0.020225880771008703,3.0,1.32,-2.451084376573563
193,0.00045734453254681285,0.0,0.17419555494561792,1544000,176.59,6.305388549662894e-05,1.3853415405750276,478,0.026483391552753196,3.0,1.23,-0.538155107498169
194,0.0004685695464922901,0.0,0.18532516848295927,1552000,177.48,-0.00016882863426872062,1.385394127368927,478,0.02775735317620108,3.0,1.3,-1.8567484492063522
195,0.0004327269339614759,0.0,0.16552508872002364,1560000,182.76,-5.1574065860222615e-05,1.385927586555481,479,0.023602999227187928,3.0,1.45,-0.659686586856842
196,0.000384111087500969,0.0,0.15631664384156466,1568000,181.2,-3.715808263223153e-05,1.385973824262619,479,0.02363443335368369,3.0,1.42,-1.349963956475258
197,0.0006289110202442316,0.0,0.20973545756191014,1576000,185.37,7.041253778879764e-05,1.3855492341518403,479,0.031969219011261506,3.1000000000000085,1.53,-49.176744835972784
198,0.000385817080916695,0.0,0.14847003315575422,1584000,181.4,-0.00010732419256328286,1.3859495043754577,479,0.01956735819255496,3.0,1.38,-1.719153379201889
199,0.0010265699351907642,0.0,0.25128325760364534,1592000,178.54,0.00014391153745236808,1.3856012570858,479,0.03825897499351649,3.0,1.3,-1.0227355182170867
200,0.0005932207305386328,0.0,0.2019391985423863,1600000,183.53,-3.052671527257189e-06,1.3856750082969667,479,0.0367232035165979,3.1000000000000085,1.46,-1.06329947412014
201,0.00041102768973132696,0.0,0.1674193098023534,1608000,183.1,-4.4244814889680126e-05,1.3860043179988861,479,0.023479422739723487,3.0,1.42,-1.399938729405403
202,0.0006569230922445967,0.0,0.19966530917212366,1616000,182.15,5.3146719583310184e-05,1.3857506287097932,479,0.028077389600678203,3.0,1.4,-0.9421639132499695
203,0.00031005920782263275,0.0,0.1467603556625545,1624000,189.35,0.0001185799807717558,1.3859453701972961,479,0.019868275867147636,3.1000000000000085,1.56,0.0017568552494049072
204,0.0005837095857873464,0.0,0.18477980107069014,1632000,176.37,6.994197799940593e-05,1.3859916925430298,479,0.02638572408999462,3.0,1.22,-0.9335036754608155
205,0.0006144703551854036,0.0,0.1759759088139981,1640000,175.08,-0.00013998775968502742,1.3858805727958678,479,0.0248378722315028,3.0,1.18,-6.413574211597442
206,0.00040517890095316035,0.0,0.16354160561226308,1648000,187.24,0.00019585810543503612,1.3860667395591735,479,0.0242765807300844,4.0,1.58,-2.4681772381067275
207,0.0003891555384871026,0.0,0.1703738952614367,1656000,188.01,-2.3484762496082113e-05,1.3859496474266053,479,0.024616076807910003,4.0,1.63,-3.9984153187274933
208,0.0006275532743347866,0.0,0.19864568246528505,1664000,180.95,-0.0002774543784062189,1.3859635853767396,479,0.029501450856176156,4.0,1.39,-1.4341020500659942
209,0.00077236238825094,0.0,0.2446324283629656,1672000,181.35,0.00011035296214686242,1.3848919415473937,479,0.036062853785886834,4.0,1.38,-0.3203898900747299
210,0.0005067265036677782,0.0,0.18135010885074734,1680000,181.71,-9.611663183022755e-05,1.3850599598884583,479,0.024023584923739752,4.0,1.37,-2.487626466155052
211,0.00042260854408709747,0.0,0.15750472636893392,1688000,171.9,-4.553437407594174e-05,1.385826200246811,479,0.022467639856658318,3.0,1.14,-1.82060682117939
212,0.0007114825635858323,0.0,0.19445288399234414,1696000,171.0,1.8768853424262487e-05,1.3845924484729766,479,0.03411334825558255,3.0,1.09,-3.006150398850441
213,0.0006538168452379977,0.0,0.19694809967651963,1704000,184.85,7.932074513519183e-06,1.3852232444286345,479,0.02759594774413785,4.0,1.42,-6.390512660741806
214,0.00028590746035433767,0.0,0.14352724066004158,1712000,184.07,0.00048205962215433826,1.3857370018959045,480,0.02084651359222759,3.1000000000000085,1.42,-1.3280258095264434
215,0.00011192576251460195,0.0,0.09178310516290367,1720000,179.48,-0.0002992159987570631,1.3859173560142517,479,0.013753379379353949,3.0,1.28,-1.9124612766504288
216,0.0003644605046429206,0.0,0.16253288995474577,1728000,179.45,-0.00020611884123354683,1.3860795176029206,479,0.02267953196956625,3.0,1.29,-0.08130788922309876
217,0.0005493629278714707,0.0,0.1914792148862034,1736000,176.41,-8.322208959725685e-06,1.3857823395729065,479,0.03433989316955186,3.0,1.22,-21.613743028640748
218,0.0002086326823609852,0.0,0.13683540990576148,1744000,181.59,6.719121236528736e-05,1.3850201761722565,480,0.02047929632552446,3.0,1.3,-1.3204718673229217
219,0.0004912357047351179,0.0,0.16916308827698232,1752000,188.35,-7.62140304868808e-05,1.3854596257209777,480,0.025184609791498683,4.0,1.5,-1.390930360555649
220,0.0006263432229229693,0.0,0.2095932248607278,1760000,194.21,0.00010648222450981848,1.3842816078662872,480,0.03163171697758365,4.0,1.71,-0.942392429113388
221,0.00032733939184026895,0.0,0.1615159230493009,1768000,193.25,6.813032139689312e-05,1.385160813331604,480,0.024764933069862622,4.0,1.68,-3.9914630454778672
222,0.0005720037614014473,0.0,0.20805598409846426,1776000,184.45,7.463690960207714e-05,1.3856143367290497,480,0.031123563385509513,3.1000000000000085,1.46,-0.40028822362422944
223,0.00035818941289562646,0.0,0.15204953912645577,1784000,187.09,-3.424426211495302e-05,1.3856266808509827,480,0.022232891265224416,3.1000000000000085,1.54,-1.2426991349458694
224,0.0005139123444848793,0.0,0.1782903829962015,1792000,183.1,0.00014952469027775805,1.3857253420352935,480,0.023727239171956734,3.0,1.41,-0.28356238424777985
225,0.00026388860250108336,0.0,0.14359459960833193,1800000,176.0,-5.077613154753635e-05,1.3860326778888703,480,0.022609617770497737,3.0,1.25,-1.8018646413087844
226,0.0002184374984972237,0.0,0.1353192540258169,1808000,184.1,-4.214642020087922e-05,1.3858502054214477,480,0.02208496107286831,3.0,1.44,-0.3855872517824173
227,0.0004051817480672071,0.0,0.18274255592375993,1816000,188.26,1.1059039461542853e-05,1.3859487915039062,480,0.029404797678117614,4.0,1.56,-1.3120930677652358
228,0.0005533341433113037,0.0,0.18443939270451665,1824000,183.39,-9.819451486691832e-05,1.3858958506584167,480,0.027890798697187236,3.1000000000000085,1.44,-1.096146097779274
229,0.0005021851025048818,0.0,0.1759097059443593,1832000,190.18,0.0001793242802250461,1.3832452392578125,480,0.02479763627205805,4.0,1.58,-1.3655093425512315
230,0.00025057378841665924,0.0,0.12970168208703398,1840000,182.34,-0.00013155451943021036,1.3844188785552978,480,0.020991982595221833,4.0,1.37,-0.8682230907678604
231,0.00039685791378133215,0.0,0.16074098207056522,1848000,178.4,-0.00019826748905302338,1.3856462907791138,480,0.02348527743152521,3.0,1.29,-1.0364416378736496
232,0.000453317303959011,0.0,0.19228665655478835,1856000,183.94,-3.5973517478851134e-05,1.3857634055614472,480,0.028909801633550142,3.0,1.4,-3.207420750260353
233,0.0003526223881908663,0.0,0.16711307875812054,1864000,192.68,-5.0646887393668295e-05,1.385620778799057,480,0.023697863213760165,4.0,1.6,0.4576922345161438
234,0.0006265636478701708,0.0,0.20949144616723062,1872000,196.11,-2.9053348262095822e-05,1.3854488170146941,480,0.026522756012885913,4.0,1.76,0.5028835958242417
235,0.0005031958418828708,0.0,0.16839679017663,1880000,185.56,-4.890447607976967e-05,1.3857399547100067,480,0.025539372466776736,4.0,1.54,-2.6499352294206617
236,0.0004334162754821591,0.0,0.1643037085235119,1888000,184.28,0.00013920724243234872,1.3858308732509612,480,0.02235901313917847,4.0,1.47,-1.9007651335000992
237,0.0003698421950571174,0.0,0.15806891374289989,1896000,181.4,-0.00015070284754983731,1.3853592276573181,480,0.0222717580464205,4.0,1.35,-1.6584360998868943
238,0.0004673556936290879,0.0,0.19985432697460057,1904000,178.32,8.779393436270767e-05,1.3855380702018738,480,0.029385326862217863,3.1000000000000085,1.22,0.03978232204914093
239,0.0006991359538255893,0.0,0.21698128294199706,1912000,193.38,-2.7429701358414604e-05,1.3855526387691497,480,0.03029700234801209,4.0,1.61,0.14386589646339418
240,0.00038757029585895,0.0,0.15956655533984304,1920000,192.25,-5.8423718637641283e-05,1.3848662734031678,480,0.024647740017232765,4.0,1.59,-0.79945725440979
241,0.0002304717713741411,0.0,0.13395655572414397,1928000,181.66,0.0001633044414120377,1.385616021156311,481,0.019342239798386708,3.0,1.39,-0.9911641615629196
242,0.0004045289270629837,0.0,0.1728938090801239,1936000,182.3,0.00022991340809312534,1.3860257947444916,481,0.02708208941615505,3.0,1.41,-1.3527857154607772
243,0.00023878663721461636,0.0,0.12575938587076962,1944000,189.92,-9.208970550389495e-05,1.3859776878356933,481,0.019070209099532828,4.0,1.55,-2.3201060086488723
244,0.00048535424157307715,0.0,0.17603384932503105,1952000,188.23,1.9783944662776775e-05,1.3860640335083008,481,0.026616678665208712,4.0,1.53,-32.68695792317391
245,0.0002486352096047995,0.0,0.1509472619742155,1960000,190.57,9.461995257879607e-05,1.38608829498291,481,0.02229482950935177,4.0,1.57,0.33825024247169494
246,0.0004570386355771916,0.0,0.17097101405262946,1968000,192.27,0.0001755984423471091,1.3857469975948333,481,0.026476557548231125,4.0,1.57,-1.879171986579895
247,0.0006993668726033775,0.0,0.21824217276647687,1976000,196.8,4.109478867121652e-05,1.385627328157425,481,0.029943380660612258,4.0,1.65,-0.4148345351219177
248,0.0002461907497672655,0.0,0.11734383814036846,1984000,192.79,-0.00023727494917693547,1.3858425295352936,481,0.017620204069510658,4.0,1.61,-2.6999874275922777
249,0.0005319529192865957,0.0,0.19259432883933186,1992000,185.72,0.00012754860774293774,1.3852355408668517,481,0.025456063601066063,3.0,1.5,-0.8035358303785324
250,0.00034170263311807504,0.0,0.1437428703531623,2000000,179.87,3.3466025415691545e-05,1.385694190263748,481,0.0212957772938076,3.0,1.35,-373.6198098319769
251,0.00033424125830151753,0.0,0.1738693538494408,2008000,183.14,1.9428122031968085e-05,1.3856826186180116,481,0.024330083460684104,3.0,1.38,-0.46909194529056547
252,0.00031365474206154434,0.0,0.15364565931260585,2016000,185.76,0.00016078488341918272,1.3856706321239471,481,0.023528948449383785,3.0,1.45,-0.3343870359659195
253,0.0006466277844538127,0.0,0.19264731740579008,2024000,182.61,-8.835234271828085e-05,1.3855628073215485,481,0.02958198055232091,3.0,1.37,-1.7578726160526275
254,0.0004071858004385831,0.0,0.14698967654258013,2032000,175.59,4.361932617484854e-06,1.3856541478633881,481,0.020290708874325644,3.0,1.26,-2.52458416223526
255,0.0002287599991313982,0.0,0.12333021577447653,2040000,167.51,-9.495216509094463e-06,1.3858294820785522,481,0.01774163645038596,2.1000000000000085,1.06,-0.7843359458446503
256,0.0005311843098184,0.0,0.173650548895821,2048000,174.3,-4.758529462378646e-06,1.3858352315425873,481,0.025081010686646903,3.0,1.25,-1.1068995028734208
257,0.00029570611760163954,0.0,0.1407902886904776,2056000,181.37,1.915627482958371e-05,1.3858560836315155,481,0.019623730345241164,3.0,1.37,-0.05541666030883789
258,0.0003729983361677114,0.0,0.15982019890099763,2064000,182.83,1.628603262361139e-05,1.3859646642208099,481,0.0236756900966373,3.0,1.32,-1.713918998837471
259,0.00027616875639751014,0.0,0.13720090044662356,2072000,179.14,-0.00018051835753794875,1.3861122751235961,481,0.01809883186553592,3.0,1.27,-2.2401950013637544
260,0.0004085753070648934,0.0,0.1743076704069972,2080000,179.36,0.00015652638565370581,1.3861274635791778,481,0.02872549593508968,3.0,1.3,-6.576597888469696
261,0.0004130404160389389,0.0,0.18159365095198154,2088000,184.73,1.2338971864664926e-05,1.3860144269466401,481,0.02709744367067228,3.1000000000000085,1.4,-1.8271560722589493
262,0.0002211554434688878,0.0,0.1399206356704235,2096000,184.35,1.039693961502053e-06,1.3857032144069672,481,0.020526012426245556,4.0,1.35,-0.5953057086467743
263,0.0003001078023476111,0.0,0.14975326504558326,2104000,186.65,3.3043718176486436e-05,1.385942018032074,481,0.02508675717100815,4.0,1.44,-0.9911664324998856
264,0.000181237027500174,0.0,0.11232620291411877,2112000,182.75,-8.735671221984377e-06,1.3860333847999573,481,0.015769100543941178,3.0,1.34,-2.958721095919609
265,0.0002924028061545414,0.0,0.12778841136023403,2120000,175.77,6.608330784729332e-05,1.385828891992569,481,0.01856000358455179,3.0,1.13,-1.8216564279794694
266,0.00034986313308991155,0.0,0.16022132163867353,2128000,178.95,4.745519458083436e-05,1.3859765768051147,481,0.02613226984487035,3.0,1.28,-0.07272270977497101
267,0.0005384982407690587,0.0,0.1739101200737059,2136000,186.24,-0.00014942598696507048,1.3855232083797455,481,0.022933081204960674,4.0,1.49,-0.4450932604074478
268,0.0005874806816586897,0.0,0.19330897821113469,2144000,187.95,0.0001387139551519567,1.3839162361621857,481,0.030070717678951232,4.0,1.47,-5.137691909074784
269,0.0002729378685296524,0.0,0.14316513435915112,2152000,182.44,7.256884622620418e-05,1.384823590517044,481,0.020832724209924144,4.0,1.36,-2.3480443972349168
270,0.00050208259977353,0.0,0.18187496760860086,2160000,178.69,-1.9962849237344926e-05,1.385927782058716,481,0.026202461004125214,4.0,1.31,-6.062813377380371
271,0.0002885534790198108,0.0,0.14289405681192874,2168000,175.74,-3.0396950605791063e-05,1.3858212435245514,481,0.020750511176126637,3.0,1.24,-0.3743686318397522
272,0.00022158911997166797,0.0,0.13736015606671573,2176000,176.03,4.997854208340868e-05,1.385992512702942,482,0.02249727889975331,3.0,1.26,0.30919080376625063
273,0.0006867196445182344,0.0,0.20731058137491346,2184000,190.85,1.8406952112854923e-05,1.3859986352920532,482,0.027816191001826206,4.0,1.67,-6.7937924563884735
274,0.0004463388902649967,0.0,0.1761797460913658,2192000,190.33,-0.00020892675427603536,1.3859134256839751,482,0.024747720942290094,4.0,1.64,-0.3239705014228821
275,0.00030718362530024023,0.0,0.13783452596515416,2200000,174.86,0.00012023050881992958,1.3860694134235383,482,0.0199042767908023,3.0,1.19,-1.4360629123449327
276,0.00025672523960622583,0.0,0.12089089387096465,2208000,164.07,-4.078248192854517e-05,1.3854795229434966,482,0.017957407494487418,3.0,0.92,-2.078149009346962
277,0.000349156258819221,0.0,0.1511205775104463,2216000,168.55,2.2780941626479035e-05,1.3858966791629792,482,0.023136541670117933,3.0,1.0,-1.355059488415718
278,0.0005264857042971016,0.0,0.17286067662760615,2224000,184.27,2.0651666782214308e-05,1.385175311565399,482,0.022802963323873257,3.1000000000000085,1.43,-0.9555916464328766
279,0.00039417746867911776,0.0,0.1605225008353591,2232000,186.68,-0.000310451338373241,1.3858309161663056,482,0.026531896419600826,4.0,1.49,-0.6281872636079788
280,0.0007863055312463985,0.0,0.2297800106368959,2240000,189.33,0.0004747536008653697,1.3858541083335876,482,0.035696975876801214,4.0,1.54,-0.3567372137308121
281,0.0004466779188715009,0.0,0.15962919468060136,2248000,189.41,5.4153265330114665e-05,1.3860682237148285,482,0.02156374132294517,3.0,1.65,-1.844114688038826
