fps,explained_variance,policy_entropy,PMM:episode_rewards,advantage_norm,grad_norm,frames,value_loss,P09:episode_rewards,epoch_idx,P01:episode_rewards,episode_length,policy_loss
589,0.7009580421447754,1.1005316984653473,19.11,2.238215364217758,0.8959169191117821,1384000,0.03408056955318898,30.0,173,12.0,681.39,-0.020892043638741597
589,0.7324266093969345,1.0548944473266602,19.09,2.0787638998031617,0.7662402194472544,1392000,0.02880493733100593,30.0,174,10.0,679.66,-0.006586856946814806
589,0.7103007179498673,1.0832409250736237,18.85,1.9276516568660735,0.689813334030819,1400000,0.024672181122004987,29.10000000000001,175,12.0,672.99,-0.00614258959540166
590,0.6684485292434692,1.0553756213188172,19.41,2.205696427822113,0.8839506973216004,1408000,0.032845278307795524,30.0,176,12.0,681.58,-0.01120454225643698
590,0.6930957287549973,1.1191175007820129,20.1,2.079647660255432,0.7560976219124385,1416000,0.02903780370950699,30.0,177,12.0,693.67,-0.005959185772226192
590,0.7148440659046174,1.1378100663423538,20.65,2.1007847505807877,0.6669026488268449,1424000,0.029357680561952294,33.0,178,11.9,696.63,-0.004290436266455799
590,0.7001057249307633,1.1375265204906464,20.96,2.1553212529420853,0.7934547663048016,1432000,0.03165171645581722,33.0,179,11.9,699.64,-0.01084499828182743
590,0.7164099591970444,1.1180931168794632,20.86,2.161971038579941,0.7324758139892639,1440000,0.0313877587672323,30.300000000000026,180,11.9,698.6,-0.011979043350584107
591,0.7411042076349258,1.1115239459276198,21.01,1.9859423398971559,0.6846319411929666,1448000,0.025812207972630858,33.0,181,11.9,705.62,-0.010224962061911355
591,0.7552714973688126,1.0947833114862442,20.62,1.954095914363861,0.6729398658278087,1456000,0.025383928129449486,30.10000000000001,182,11.0,699.35,-0.007295518914470449
591,0.651229876279831,1.0604220896959304,20.45,2.1213563692569735,0.8321061712486224,1464000,0.03109420360531658,30.10000000000001,183,11.9,687.63,-0.009704513730830512
591,0.7357040739059448,1.1175886797904968,19.86,2.0637007462978363,0.6875630409391335,1472000,0.02889646206051111,30.10000000000001,184,11.0,677.97,-0.00810169122298248
591,0.7081746900081635,1.1215728187561036,19.56,2.1699834156036375,0.7668379446171097,1480000,0.032252258989028636,29.200000000000017,185,11.0,672.88,-0.01375451888598036
591,0.6978484922647477,1.1386254334449768,19.52,2.035987088680267,0.7351223823902037,1488000,0.028072040555998684,29.0,186,11.0,671.76,-0.009189364402554929
592,0.6257645243406296,1.1431071323156357,18.87,2.088478512763977,0.7607341092167355,1496000,0.029863365655764938,28.0,187,10.9,665.29,-0.007193407643353566
592,0.7013805174827575,1.109088147878647,18.84,2.15922238111496,0.8157044733460249,1504000,0.03123735893983394,28.0,188,9.9,659.79,-0.011575987900869222
592,0.7086365973949432,1.1213014459609985,18.98,2.0867378640174867,0.6881814318702536,1512000,0.029322555232793094,28.10000000000001,189,9.9,660.48,-0.006321030577528291
592,0.6990444242954255,1.1238141173124314,19.92,2.226258931159973,0.825701908425789,1520000,0.03339219749905169,31.0,190,10.9,684.82,-0.010485504290554672
592,0.7168792265653611,1.1257325631380082,20.36,2.1623988485336305,0.6864589761446929,1528000,0.03128321430180222,31.10000000000001,191,9.9,688.43,-0.010388059854012682
592,0.7262675446271897,1.1329107654094697,20.94,2.1549925994873047,0.7661637777518671,1536000,0.03164218579418957,31.10000000000001,192,12.0,700.96,-0.012911079309415072
593,0.7156797152757645,1.1255298405885696,20.85,2.0923580646514894,0.7691630509616377,1544000,0.02977163713425398,31.10000000000001,193,12.0,694.08,-0.00941510048287455
593,0.6582449394464492,1.131231228709221,21.48,2.1751832222938536,0.7845714864393583,1552000,0.03325738854706287,33.10000000000001,194,12.0,705.17,-0.01706304373801686
593,0.7179719471931457,1.1223649787902832,21.32,2.1007036381959914,0.6914137618874342,1560000,0.03073883397039026,33.10000000000001,195,12.0,706.36,-0.011215480492683127
593,0.7063060414791107,1.0851081812381744,21.38,2.1753764367103576,0.8645106969015012,1568000,0.03176522716879845,33.10000000000001,196,12.9,707.61,-0.018082312673795967
593,0.7399464404582977,1.1030717700719834,21.24,2.077577338218689,0.7105960458128014,1576000,0.028825572724454105,29.10000000000001,197,13.0,712.86,-0.008217688315708073
594,0.7056440615653992,1.1137744629383086,20.76,2.0250926464796066,0.6580558855100206,1584000,0.027528090178966524,28.10000000000001,198,13.0,695.8,-0.0007399697344226297
594,0.6802950030565262,1.103429366350174,20.82,2.230803813934326,0.8804706717528046,1592000,0.03518076622858644,28.10000000000001,199,13.0,697.36,-0.01904866011813283
594,0.7136197900772094,1.1015062373876572,22.26,2.187199265360832,0.8032641221580445,1600000,0.032942130779847506,31.10000000000001,200,13.0,726.0,-0.00881469972729974
594,0.7264634776115417,1.095792682170868,22.98,2.074102847576141,0.7807895329317749,1608000,0.028892129366286098,31.10000000000001,201,13.0,740.3,-0.007146744217752712
594,0.6745863515138626,1.0865395611524582,23.13,2.1217302751541136,0.7650184699106649,1616000,0.03021177204325795,31.10000000000001,202,13.9,743.33,-0.005617358289309777
594,0.7105874973535538,1.0641403412818908,24.56,2.079458518028259,0.6902589668088281,1624000,0.02891407367773354,39.0,203,15.0,769.63,-0.0027454197712359018
595,0.6656350070238113,1.0699561786651612,24.5,2.154362863302231,0.7328009762747317,1632000,0.03213967816904187,34.50000000000004,204,14.0,775.09,-0.010960941207886208
595,0.7291433233022689,1.1024541640281678,25.5,2.052083170413971,0.6711178920370746,1640000,0.027786378068849444,41.10000000000001,205,15.0,787.33,-0.008436175671231467
595,0.7163206505775451,1.0943396073579787,25.97,2.0113137471675873,0.6623984031188211,1648000,0.027463919557631014,42.0,206,15.9,795.49,-0.0031211661266570445
595,0.6846100622415543,1.0758593916893004,26.26,2.0899643421173097,0.6954498616403524,1656000,0.029498182320967316,42.0,207,15.9,801.14,-0.009413996905786917
595,0.6812972891330719,1.0639370036125184,26.93,2.2849929523468018,0.7800336216327617,1664000,0.03561207589693367,42.0,208,16.0,816.88,-0.011308343168348074
595,0.6248822981119155,1.0748001408576966,26.75,2.315510368347168,0.8482853166145569,1672000,0.035438756523653865,42.0,209,15.9,814.35,-0.00812338355157408
596,0.7022424328327179,1.0855331635475158,26.1,2.073826551437378,0.7499613637811664,1680000,0.02942497289273888,39.0,210,15.9,802.98,-0.005047420860282727
596,0.6693027836084365,1.0782283478975296,26.56,2.192695541381836,0.731739481441555,1688000,0.032620380939915775,39.10000000000001,211,15.9,811.94,-0.01561739531083731
596,0.6932715600728989,1.0966226488351822,27.37,2.2277617979049684,0.8239126435500899,1696000,0.03391201175749302,40.10000000000001,212,15.9,827.03,-0.007964151393971407
596,0.6662225586175918,1.114808487892151,26.71,2.132131721973419,0.796531643767736,1704000,0.030575363771058617,39.0,213,15.0,812.86,-0.010745082999928855
596,0.6938615989685059,1.1162173712253571,26.9,2.1447763872146606,0.8916046071026416,1712000,0.03146477786824107,39.10000000000001,214,16.0,814.24,-0.010754159280331806
596,0.6627684330940247,1.1023417598009109,27.29,2.2298571705818175,0.7615947735130066,1720000,0.03431026411242783,40.0,215,16.0,818.94,-0.00828509537980608
597,0.6959419173002243,1.0887031364440918,27.46,2.121980084776878,0.7662646198637292,1728000,0.03139917063526809,40.0,216,16.0,825.49,-0.012491861017479096
597,0.6528158104419708,1.0191542518138885,28.24,2.228598375916481,0.9801777913062506,1736000,0.03475692902226001,41.20000000000002,217,16.0,832.56,-0.016650074017234145
597,0.6890155273675919,1.065997223854065,28.48,2.2679854810237883,0.7481223141189258,1744000,0.035164417941123245,43.0,218,16.0,836.25,-0.012034540181339252
597,0.6558735394477844,1.060556422472,28.8,2.2974181032180785,0.8212898416339718,1752000,0.0358182293176651,43.0,219,16.0,844.27,-0.005717900552554056
597,0.6906394505500794,1.097221149802208,29.49,2.151058391928673,0.6777711031304763,1760000,0.03143224539700896,45.0,220,16.9,850.44,-0.01301307751564309
597,0.6951400667428971,1.0922733646631242,29.72,2.1008359038829805,0.7890794388189577,1768000,0.03008415436372161,45.10000000000001,221,17.0,854.5,-0.007754652196308598
597,0.7083256328105927,1.0629698145389557,28.45,2.123311560153961,0.8482936212885384,1776000,0.03157856895588338,43.0,222,16.9,834.22,-0.011118118566300836
598,0.7152554893493652,1.0637620109319688,28.77,2.089363132715225,0.8847201538535776,1784000,0.030836947741918266,45.0,223,16.9,842.83,-0.007981767092132941
598,0.7206241220235825,1.1189925622940065,28.82,2.096844277381897,0.8156377999403432,1792000,0.030609291926957667,43.20000000000002,224,17.0,848.87,-0.015285440267907688
598,0.6939957076311112,1.1171341395378114,29.24,2.1197014665603637,0.7867630581151343,1800000,0.030411593695171178,43.20000000000002,225,17.0,854.68,-0.004542405777028762
598,0.6690050894021988,1.1024404495954514,29.78,2.0931230008602144,0.7795815582851722,1808000,0.03071438719984144,45.0,226,17.0,866.31,-0.01215957095962949
598,0.638516696691513,1.06279643535614,30.51,2.2963205540180205,0.8597079664626093,1816000,0.037367908600717786,45.10000000000001,227,17.0,875.07,-0.011618750870693475
599,0.6815610802173615,1.05986423432827,29.36,2.218021128177643,0.9215856983073781,1824000,0.034372786413878205,43.0,228,17.0,858.34,-0.016749537806026636
599,0.671814204454422,1.0565737575292586,29.34,2.2988345777988433,0.8486287138114988,1832000,0.037503060679882766,43.0,229,17.0,855.39,-0.015275690763373859
599,0.6676798319816589,1.0873612320423127,29.36,2.293942382335663,0.8141894955194232,1840000,0.03651057385839522,43.0,230,16.9,856.93,-0.009875722560100258
599,0.7022240555286408,1.0844951844215394,29.54,2.1589746820926665,0.7619724930635968,1848000,0.03330587089061737,43.0,231,16.9,856.18,-0.016970680608064868
599,0.6750583112239837,1.082707587480545,29.61,2.2120795011520387,0.723260716333229,1856000,0.03380985805764794,43.20000000000002,232,17.0,862.65,-0.009232678864937043
599,0.6877804946899414,1.0609289282560348,30.52,2.2149966132640837,0.8118090613150934,1864000,0.03426840696949512,45.10000000000001,233,17.0,866.36,-0.007898029517382383
600,0.6496417349576951,1.0683080291748046,30.43,2.1440392816066742,0.7445918726740598,1872000,0.0330997353233397,43.20000000000002,234,17.0,864.31,-0.008037100178189576
600,0.649350049495697,1.0542372524738313,31.82,2.3044026505947115,0.7734463489994955,1880000,0.03776447265874595,47.0,235,17.9,884.79,-0.018572487561032178
600,0.6303383737802506,1.0457926547527314,32.34,2.336024397611618,0.8528824753200098,1888000,0.038033903688192365,48.10000000000001,236,17.9,891.97,-0.012097675637633074
600,0.636650373339653,1.0578326588869096,32.93,2.3871097338199614,0.8045448987672333,1896000,0.03941796033643186,49.20000000000002,237,17.9,894.32,-0.012894548929180018
600,0.6465976542234421,1.0423607259988785,34.3,2.205705655813217,0.8059675767962857,1904000,0.0354350422648713,53.10000000000001,238,17.9,907.24,-0.021169890356250106
600,0.6517637836933136,1.0576300930976867,35.65,2.2664945244789125,0.8163244232115555,1912000,0.03964089732151479,54.400000000000034,239,18.0,929.97,-0.008588467789813876
600,0.6555514717102051,1.082608561515808,36.54,2.253373438119888,0.8391851658394327,1920000,0.036568492031656206,58.0,240,20.0,945.14,-0.017718047028174623
600,0.6727378588914871,1.0867567491531371,37.09,2.330963487625122,0.8033164669913433,1928000,0.039551679552532734,58.10000000000001,241,20.0,946.23,-0.013986834365932737
601,0.7087623119354248,1.1057818895578384,37.9,2.3440645122528077,0.8724885862973879,1936000,0.03962266915477812,59.10000000000001,242,20.0,968.0,-0.022553848752140768
601,0.6675679624080658,1.0890287089347839,38.22,2.275255196094513,0.9842808558402829,1944000,0.03669730653986335,58.10000000000001,243,20.0,980.77,-0.019416988177981695
601,0.6430655342340469,1.0413759416341781,38.22,2.291318188905716,0.8645500552130558,1952000,0.03765665626619011,58.10000000000001,244,20.0,980.31,-0.020479987136659474
601,0.5808237773180008,1.1191326999664306,37.49,2.2875255441665647,0.7161266954232189,1960000,0.03787251724395901,58.10000000000001,245,19.8,974.23,-0.010908499378419947
601,0.6424006456136704,1.0777585166692734,37.4,2.2346312630176546,0.809191283622032,1968000,0.03772502534091473,58.10000000000001,246,20.0,978.15,-0.012877639692160301
601,0.6437457072734832,1.0565780037641526,36.68,2.448093285560608,0.8756173990747435,1976000,0.0434571777889505,58.10000000000001,247,17.9,965.01,-0.017383343725814484
602,0.6633023035526275,1.0438022637367248,36.42,2.283121670484543,0.8243379448240669,1984000,0.036567693767137824,58.10000000000001,248,18.0,957.95,-0.017344905490172095
602,0.669322292804718,1.0692895776033402,35.53,2.2353505486249925,0.7433148861819344,1992000,0.03544488212559372,56.20000000000002,249,17.9,949.39,-0.012492402732605115
602,0.6016820383071899,1.0580490811914205,34.17,2.2592727160453796,0.8340836067012372,2000000,0.03858240826055408,56.0,250,15.0,933.22,-0.011095309558331792
602,0.6759165549278259,1.0838269287347793,33.36,2.076863234639168,0.6718097962625569,2008000,0.031292809327133,53.0,251,15.0,923.96,-0.008541932328953408
602,0.7347629374265671,1.1155344891548156,33.23,2.1724760365486144,0.7314327045773574,2016000,0.03335640940349549,53.0,252,14.9,925.27,-0.01744950738560874
602,0.6515473234653473,1.1166562193632126,36.19,2.6331076860427856,0.9338903314878144,2024000,0.051048122704960404,53.10000000000001,253,15.0,926.47,-0.011053370606678072
602,0.6538742727041245,1.065493523478508,36.21,2.2687455588579177,0.7383967463870548,2032000,0.036890743994154034,54.10000000000001,254,14.0,920.49,-0.013926150890765711
602,0.7014776426553726,1.084125189781189,36.6,2.126424069404602,0.6700073330632412,2040000,0.03155624495819211,54.10000000000001,255,14.9,927.42,-0.008463514542672784
603,0.6545978701114654,1.1085324937105179,37.17,2.286730311512947,0.7361937066725827,2048000,0.03702956735156476,55.10000000000001,256,15.0,938.47,-0.008196724988883942
603,0.6617869818210602,1.085687853693962,38.34,2.33444297850132,0.8132661367245348,2056000,0.0407452275371179,56.0,257,15.0,956.54,-0.018721044747217093
603,0.6589597338438034,1.0503495866060257,38.59,2.2832498598098754,0.7680196468432389,2064000,0.038142694109119475,56.10000000000001,258,15.0,946.48,-0.01474729526322335
603,0.6777078318595886,1.06845245718956,38.82,2.2663877034187316,0.8328047117994852,2072000,0.03699492683168501,56.10000000000001,259,15.0,955.35,-0.017612563035218045
603,0.6680090719461441,1.0451000607013703,38.68,2.329569448828697,0.8648026996850595,2080000,0.03961601196788252,56.10000000000001,260,14.9,944.83,-0.015138997435133205
603,0.6941752517223359,1.0556807899475098,39.37,2.2509126645326614,0.7777344659719754,2088000,0.03648532635997981,57.10000000000001,261,14.9,945.11,-0.011623515947721898
603,0.6411106818914414,1.0499688667058944,40.23,2.4056532353162767,0.8666876036439924,2096000,0.042729899515397844,57.10000000000001,262,18.900000000000002,945.18,-0.020836210109337117
603,0.7174137794971466,1.0364078235626222,43.63,2.6161131358146665,1.009668938970612,2104000,0.05970264898613095,58.10000000000001,263,19.9,959.93,-0.016990568006658577
604,0.6675238806009293,1.0240585720539093,43.87,2.308662996888161,0.9011451309189146,2112000,0.039390242649242284,59.20000000000002,264,20.0,960.69,-0.019806475931836758
604,0.6606644695997238,1.0582854330539704,41.42,2.268839102387428,0.7848173001931156,2120000,0.03618674110155553,59.20000000000002,265,20.0,964.6,-0.013337016208679416
604,0.4670268934965134,1.0285407258570194,43.88,3.1599007546901703,1.9378447180404645,2128000,0.1937877929979004,64.0,266,21.0,989.3,-0.011411957151722163
604,0.7092111724615097,1.042177330851555,43.35,2.064273149967194,0.699165891655435,2136000,0.031129377176985145,64.0,267,20.9,976.11,-0.01525131650036201
604,0.6852074426412582,1.0435110461711883,43.07,2.1507064980268478,0.6963715964396145,2144000,0.0341446874756366,64.0,268,21.0,968.74,-0.010034933754941449
604,0.6229408490657806,1.075565808415413,42.85,2.4189965945482252,0.9411682678979347,2152000,0.04849361964035779,61.300000000000026,269,21.0,969.17,-0.026703403625724605
604,0.5790986406803131,1.0656510907411576,41.57,2.2133189982175825,0.8117760946945951,2160000,0.03696536268107593,61.300000000000026,270,19.0,955.34,-0.013666642548050731
604,0.6583515393733979,1.0401648861169814,40.79,2.3157376885414123,0.8752188200841805,2168000,0.03814002480357885,61.0,271,19.0,939.67,-0.02014241281809518
605,0.6467023730278015,1.0433828324079513,42.35,2.3741693294048307,0.8161071954827777,2176000,0.04150362300686538,63.10000000000001,272,20.0,958.02,-0.021108773773303256
605,0.6453653156757355,1.036681358218193,42.19,2.225851298570633,0.9198704802084215,2184000,0.03721297584939748,61.20000000000002,273,20.9,965.21,-0.015365424089832231
605,0.6722350591421127,1.0555652368068695,42.12,2.1129470467567444,0.7689327133983721,2192000,0.03489040846005082,61.0,274,20.9,976.56,-0.015809781042771646
605,0.6820219695568085,1.0389351099729538,40.3,2.1283922946453093,0.7757424729093274,2200000,0.03294821688905358,61.10000000000001,275,20.9,987.12,-0.009684003811125877
605,0.3396837228536606,1.0370037949085236,38.53,2.4980486965179445,0.8919180219997948,2208000,0.04792862898670137,61.10000000000001,276,16.8,956.6,-0.03341212982762954
605,0.6445947420597077,1.0599050360918045,34.14,2.111890947818756,0.725152957782656,2216000,0.031866921870969234,59.20000000000002,277,10.0,898.04,-0.0008923043124377727
605,0.6886127412319183,1.0442832046747208,33.99,2.1088968193531037,0.7374329790403931,2224000,0.03213649165350944,59.20000000000002,278,10.0,896.95,-0.008242690488114022
